"Date	ALU.AX	BEN.AX	BKL.AX	BKW.AX	CMW.AX	CQR.AX	FBU.AX	FLT.AX	FXJ.AX	HVN.AX	IAG.AX	IOF.AX	IRE.AX	NCM.AX	NVT.AX	OSH.AX	QAN.AX	SRX.AX	SUL.AX	TNE.AX	TPM.AX"
"26/10/2010	null	4.617053	18.85803	7.742358	0.407392	1.871882	4.291368	15.312413	0.619443	1.920252	2.160433	1.703927	5.469475	37.683704	2.307289	5.889714	2.789668	5.342035	3.901578	0.704053	1.195712"
"27/10/2010	0.135375	4.678613	18.720884	7.735592	0.404582	1.909072	4.361149	15.258826	0.615127	1.892263	2.222972	1.792061	5.582642	37.693283	2.389692	5.926582	2.838957	5.601965	3.837041	0.689685	1.203741"
"28/10/2010	0.135375	4.642703	18.899174	7.701752	0.407392	1.884279	4.38208	15.285621	0.625919	1.921943	2.160433	null	5.500907	38.297062	2.427724	5.880498	2.799526	5.422703	3.913311	0.711237	1.251888"
"31/10/2010	null	4.652964	18.816887	7.735592	0.407392	1.933866	4.39604	15.65403	0.634556	1.916171	2.177489	null	5.551208	38.689999	2.389692	5.954234	2.809384	5.377887	3.889845	0.711237	1.279976"
"1/11/2010	null	4.760695	18.906034	7.796503	0.407392	1.909072	4.403018	15.674122	0.638872	1.869999	2.160433	1.777372	5.59521	38.268303	2.357999	6.027971	2.789668	5.368925	3.91918	0.704053	1.239849"
"2/11/2010	0.127412	4.801734	19.043184	7.850643	0.404582	1.878081	4.423947	15.794694	0.638872	1.8296	2.222972	null	5.588926	38.709171	2.34532	5.981886	2.829099	5.377887	3.925043	0.704053	1.259917"
"3/11/2010	null	4.894076	19.098042	7.884482	0.404582	1.853288	4.423947	15.875076	0.634556	1.812284	2.234342	null	5.59521	39.255447	2.30095	6.15701	2.848815	5.162772	3.913311	0.704053	1.243867"
"4/11/2010	null	4.888945	19.200903	7.918321	0.410203	1.871882	4.458838	16.176495	0.634556	1.800739	2.245714	1.821439	5.500907	41.057217	2.313627	6.286049	2.819242	5.288256	3.860506	0.696869	1.243867"
"7/11/2010	0.135375	4.853035	19.303764	7.837107	0.404582	1.84709	4.423947	16.484621	0.625919	1.800739	2.240028	null	5.488341	40.875118	2.319966	6.396655	2.760104	5.288256	3.766635	0.696869	1.267937"
"8/11/2010	0.131394	4.837646	19.475199	7.823572	0.407392	1.84709	4.39604	16.598497	0.621603	1.771884	2.240028	null	5.532343	41.603489	2.30095	6.120142	2.710814	5.377887	3.766635	0.696869	1.251888"
"9/11/2010	null	4.847906	19.543776	7.715289	0.407392	1.853288	4.38208	16.337257	0.634556	1.771884	2.217287	null	5.394039	40.530102	2.237563	6.064839	2.760104	5.404777	3.690365	0.6825	1.235839"
"10/11/2010	0.135375	4.929986	19.886648	7.782966	0.404582	1.828494	4.389064	16.143005	0.621603	1.7892	2.234342	null	5.324881	41.258469	2.224885	6.055623	2.829099	5.413739	3.766635	0.704053	1.243867"
"11/11/2010	null	4.919726	19.680927	7.782966	0.401771	1.840891	4.312306	15.868375	0.608651	1.800739	2.200231	null	5.356315	40.740948	2.186853	6.009537	2.760104	5.404777	3.684496	0.689685	1.235839"
"14/11/2010	0.143339	4.996677	19.488918	7.749125	0.401771	1.828494	4.326259	16.176495	0.610811	1.800739	2.194546	null	5.34374	39.926315	2.174176	6.092491	2.750246	5.467518	3.655161	0.696869	1.227818"
"15/11/2010	null	4.976157	19.67407	7.755894	0.404582	1.778908	4.333236	16.665476	0.612972	1.835372	2.194546	1.762683	5.463191	39.389622	2.180514	6.184663	2.691099	5.476481	3.684496	0.704053	1.243867"
"16/11/2010	null	5.017197	19.612352	7.780906	0.407392	1.778908	4.375103	16.216686	0.604335	1.800739	2.183175	null	5.406608	38.335392	2.218547	6.009537	2.631952	5.404777	3.526088	0.704053	1.21979"
"17/11/2010	null	4.945377	19.612352	7.717874	0.401771	1.747917	4.39604	15.935355	0.600019	1.806511	2.217287	null	5.419182	38.689999	2.25024	6.147794	2.691099	5.449593	3.584756	0.696869	1.251888"
"18/11/2010	null	4.986418	19.742641	7.703867	0.404582	1.760314	4.38208	16.176495	0.604335	1.806511	2.200231	null	5.400323	38.46957	2.269257	6.101708	2.622094	5.422703	3.590625	0.754343	1.21578"
"21/11/2010	null	5.078758	19.742641	7.675855	0.401771	1.785107	4.361149	16.250185	0.597864	1.794967	2.200231	1.718616	5.494624	38.239563	2.383353	6.101708	2.59252	5.458555	3.608226	0.704053	1.199731"
"22/11/2010	0.155283	4.986418	19.619213	7.640835	0.404582	1.791305	4.340213	15.667422	0.584911	1.754567	2.166119	null	5.438041	37.769951	2.427724	6.018754	2.602379	5.431666	3.561291	0.704053	1.179663"
"23/11/2010	null	4.986418	19.742641	7.577806	0.404582	1.785107	4.389064	15.700916	0.587072	1.737257	2.177489	1.733305	5.350029	38.019131	2.465756	6.055623	2.59252	5.431666	3.584756	0.704053	1.195712"
"24/11/2010	null	5.001807	19.680927	7.577806	0.407392	1.77271	4.375103	15.808091	0.589227	1.71994	2.137692	1.733305	5.381464	38.431236	2.491111	6.120142	2.631952	5.422703	3.573023	0.704053	1.183681"
"25/11/2010	null	4.981287	19.852364	7.633833	0.407392	1.785107	4.389064	15.359302	0.587072	1.725712	2.149063	1.733305	5.387748	38.689999	2.478434	6.175445	2.631952	5.324109	3.561291	0.704053	1.171642"
"28/11/2010	0.155283	5.068498	19.722071	7.598815	0.401771	1.785107	4.319282	14.843526	0.587072	1.725712	2.188859	null	5.412898	38.114975	2.560837	6.203095	2.622094	4.911804	3.54369	0.721263	1.195712"
"29/11/2010	0.135375	5.068498	19.612352	7.591812	0.401771	1.766511	4.277415	15.24543	0.589227	1.731485	2.143377	null	5.419182	37.999966	2.662256	6.295266	2.59252	4.947657	3.520219	0.744282	1.195712"
"30/11/2010	0.135375	5.006938	19.543776	7.584808	0.404582	1.797503	4.284392	15.339207	0.60218	1.71994	2.126322	1.689238	5.368889	38.0383	2.459417	6.295266	2.572805	5.225513	3.578893	0.721263	1.179663"
"1/12/2010	null	5.23266	19.550634	7.64784	0.404582	1.8099	4.277415	15.339207	0.612972	1.743023	2.154748	null	5.463191	38.718758	2.478434	6.451957	2.602379	5.350997	3.555422	0.728936	1.203741"
"2/12/2010	null	5.299351	19.578064	7.66885	0.401771	1.828494	4.305329	15.687519	0.621603	1.743023	2.143377	null	5.482049	39.044605	2.472095	6.451957	2.651667	5.368925	3.549553	0.721263	1.21578"
"5/12/2010	null	5.2737	19.543776	7.633833	0.404582	1.77271	4.256477	15.794694	0.608651	1.748795	2.143377	null	5.444332	39.380039	2.535482	6.507259	2.612236	5.288256	3.655161	0.721263	1.21578"
"6/12/2010	null	5.2737	19.543776	7.661847	0.404582	1.828494	4.214618	16.283672	0.623764	1.743023	2.160433	null	5.400323	39.772976	2.548159	6.461174	2.651667	5.324109	3.614089	0.728936	1.231829"
"7/12/2010	null	5.289091	19.543776	7.605817	0.404582	1.840891	4.214618	15.935355	0.612972	1.71994	2.149063	null	5.387748	39.629219	2.567176	6.451957	2.602379	5.422703	3.637561	0.728936	1.21979"
"8/12/2010	0.143339	5.289091	19.543776	7.633833	0.404582	1.871882	4.137859	16.223387	0.60218	1.708395	2.171804	null	5.475765	38.987103	2.535482	6.451957	2.661525	5.377887	3.485016	0.721263	1.243867"
"9/12/2010	null	5.25831	19.728928	7.633833	0.407392	1.884279	4.137859	16.009037	0.610811	1.708395	2.171804	null	5.557492	38.565407	2.49745	6.461174	2.64181	5.449593	3.490885	0.71359	1.271955"
"12/12/2010	null	5.083889	19.67407	7.696864	0.407392	1.878081	4.144835	16.189894	0.608651	1.71994	2.177489	1.674549	5.456908	38.459984	2.529144	6.442739	2.64181	5.377887	3.420479	0.721263	1.296025"
"13/12/2010	0.135375	5.099278	19.406631	7.703867	0.413014	1.896676	4.130882	15.84158	0.604335	1.725712	2.183175	1.689238	5.438041	39.130856	null	6.387437	2.661525	5.404777	3.455681	0.71359	1.336152"
"14/12/2010	0.135375	5.104408	19.200903	7.7669	0.42144	1.890477	4.054124	16.102819	0.604335	1.743023	2.143377	1.689238	5.425473	39.562126	2.377014	6.47039	2.681241	5.377887	3.408746	0.698244	1.36424"
"15/12/2010	0.12343	5.20188	19.200903	7.724879	0.41863	1.921469	4.019234	15.962153	0.600019	1.737257	2.149063	null	5.620359	39.734634	2.35166	6.451957	2.612236	5.377887	3.455681	0.721263	1.388309"
"16/12/2010	0.139357	5.119798	19.063755	7.724879	0.424251	1.884279	4.012257	16.122913	0.597864	1.737257	2.166119	null	5.557492	39.073357	2.377014	6.451957	2.582663	5.413739	3.573023	0.705917	1.388309"
"19/12/2010	null	5.130059	18.864891	7.703867	0.424251	1.940064	4.02621	16.370756	0.597864	1.737257	2.137692	null	5.513483	38.709171	2.389692	6.479608	2.533373	5.386851	3.520219	0.728936	1.356211"
"20/12/2010	0.151302	5.165969	18.926605	7.703867	0.432678	1.884279	4.02621	16.611893	0.587072	1.731485	2.217287	null	5.582642	38.661251	2.364336	6.498043	2.553089	5.521297	3.531951	0.736609	1.328123"
"21/12/2010	null	5.160839	18.926605	7.808918	0.432678	1.909072	4.040172	16.625288	0.595704	1.71994	2.279826	null	5.59521	38.555824	2.484772	6.507259	2.543231	5.512335	3.567153	0.736609	1.324113"
"22/12/2010	null	5.176229	19.200903	7.899966	0.434142	1.905249	4.061101	16.752556	0.60218	1.725712	2.268455	null	5.582642	38.603741	2.49745	6.562562	2.523515	5.431666	3.602357	0.728936	1.320103"
"23/12/2010	null	5.135188	19.242044	7.843939	0.437018	1.930737	4.047148	16.551607	0.595704	1.71994	2.240028	null	5.538633	38.162888	2.472095	6.571779	2.493951	5.503371	3.614089	0.71359	1.300035"
"28/12/2010	null	5.150579	19.543776	7.927979	0.442765	1.886133	4.00528	16.698969	0.595704	1.702623	2.240028	null	5.5072	39.102104	2.472095	6.553345	2.484093	5.449593	3.608226	0.736609	1.308064"
"29/12/2010	null	5.160839	19.406631	7.871951	0.437018	1.911622	4.033187	16.81954	0.606496	1.702623	2.240028	null	5.500907	39.293781	2.472095	6.544127	2.513658	5.467518	3.567153	0.721263	1.308064"
"30/12/2010	null	5.104408	19.200903	7.864947	0.437018	1.873389	4.047148	16.598497	0.604335	1.696851	2.205916	null	5.488341	38.757088	2.44674	6.488826	2.503809	5.422703	3.573023	0.736609	1.308064"
"3/01/2011	null	5.099278	19.200903	7.808918	0.437018	1.867017	4.00528	16.712368	0.60218	1.685307	2.183175	null	5.500907	38.862514	2.408708	6.498043	2.464378	5.503371	3.614089	0.744282	1.300035"
"4/01/2011	null	5.068498	18.926605	7.843939	0.442765	1.854273	4.082038	16.424337	0.595704	1.673768	2.205916	null	5.431756	38.182056	2.377014	6.341352	2.415089	5.467518	3.619958	null	1.247878"
"5/01/2011	null	5.042847	19.002033	7.773904	0.434142	1.81604	4.095992	16.558302	0.600019	1.673768	2.245714	1.650193	5.444332	37.750778	2.408708	6.405871	2.395373	5.485445	3.567153	0.744282	1.227818"
"6/01/2011	null	5.001807	19.002033	7.794913	0.431265	1.860645	4.116922	16.451132	0.597864	1.662224	2.234342	1.650193	5.475765	37.003246	2.408708	6.451957	2.424946	5.467518	3.608226	0.759628	1.231829"
"9/01/2011	0.143339	4.971027	19.214619	7.773904	0.431265	1.841529	4.144835	16.471224	0.60218	1.673768	2.211601	1.635459	5.475765	37.223671	2.377014	6.451957	2.523515	5.440629	3.637561	0.767301	1.207751"
"10/01/2011	0.127412	5.063368	19.200903	7.773904	0.425513	1.822412	4.207633	16.464527	0.60218	1.685307	2.183175	1.664927	5.362606	36.897823	2.35166	6.451957	2.484093	5.377887	3.637561	0.759628	1.207751"
"11/01/2011	null	5.058238	19.118612	7.759895	0.437018	1.873389	4.221594	16.431034	0.604335	1.702623	2.126322	null	5.362606	37.127831	2.338983	6.451957	2.474236	5.368925	3.520219	0.759628	1.239849"
"12/01/2011	null	5.089017	19.036325	7.913974	0.437018	1.911622	4.256477	16.451132	0.612972	1.754567	2.188859	null	5.394039	37.377014	2.332643	6.369002	2.484093	5.404777	3.520219	0.728936	1.267937"
"13/01/2011	null	5.094149	19.200903	7.941988	0.437018	1.949854	4.298345	16.551607	0.606496	1.771884	2.166119	null	5.456908	36.696556	2.34532	6.341352	2.474236	5.24344	3.619958	0.728936	1.279976"
"16/01/2011	null	5.037716	19.063755	7.913974	0.437018	1.930737	4.263462	16.330561	0.600019	1.771884	2.143377	1.709128	5.419182	36.236534	2.35166	6.369002	2.415089	5.24344	3.655161	0.767301	1.247878"
"17/01/2011	null	5.063368	18.940321	8.054043	0.437018	1.898877	4.242525	16.498018	0.60218	1.794967	2.132007	null	5.544918	36.456963	2.383353	6.461174	2.434804	5.24344	3.655161	0.744282	1.279976"
"18/01/2011	0.143339	5.073628	18.940321	8.082058	0.437018	1.943482	4.235548	16.598497	0.600019	1.858455	2.126322	null	5.658077	36.543213	2.383353	6.405871	2.434804	5.324109	3.913311	0.759628	1.271955"
"19/01/2011	null	5.042847	18.926605	8.054043	0.425513	1.911622	4.186702	16.544905	0.600019	1.812284	2.11495	null	5.764954	35.80526	2.364336	6.350569	2.434804	5.395813	3.913311	0.759628	1.247878"
"20/01/2011	null	5.027458	18.926605	7.991012	0.428389	1.917993	4.130882	16.444429	0.600019	1.818056	2.092209	null	5.702086	35.182316	2.35166	6.249182	2.434804	5.24344	3.854643	0.736609	1.203741"
"23/01/2011	0.135375	5.145449	18.940321	7.962998	0.434142	1.949854	4.179727	16.431034	0.604335	1.812284	2.10358	null	5.790103	35.488991	2.34532	6.239964	2.434804	5.162772	3.842904	0.736609	1.231829"
"24/01/2011	0.127412	5.099278	18.995184	7.94899	0.437018	1.962598	4.235548	16.330561	0.604335	1.806511	2.10358	null	5.87183	36.054443	2.364336	6.221529	2.424946	5.171734	3.866375	null	1.243867"
"26/01/2011	null	5.053109	18.892321	7.94899	0.437018	1.930737	null	16.263578	0.593543	1.766111	2.11495	null	5.834113	36.591133	2.357999	6.239964	2.395373	5.198624	3.854643	0.736609	1.227818"
"27/01/2011	null	4.996677	18.926605	7.913974	0.428389	1.93711	null	15.988945	0.591388	1.743023	2.160433	1.797531	5.626644	35.268566	2.370676	6.120142	2.385515	null	3.883977	0.751955	1.199731"
"30/01/2011	0.139357	5.022327	19.139185	7.906971	0.425513	1.956226	4.179727	15.714313	0.580596	1.731485	2.160433	null	5.639218	35.393158	2.39603	6.147794	2.365799	5.064178	3.848773	0.751955	1.171642"
"31/01/2011	null	5.032587	19.235189	7.913974	0.434142	1.949854	4.17275	16.203295	0.574119	1.743023	2.11495	null	5.570067	35.163147	2.516466	6.120142	2.336226	5.144845	3.901578	null	1.175653"
"1/02/2011	null	5.032587	19.242044	7.927979	0.437018	1.975342	4.228571	16.263578	0.580596	1.743023	2.069468	null	5.68951	35.623169	2.567176	6.221529	2.306652	5.153809	3.907442	0.744282	1.187692"
"2/02/2011	null	5.083889	19.372339	7.98401	0.434142	1.994458	4.228571	16.022438	0.604335	1.737257	2.132007	null	5.702086	35.326073	2.567176	6.138575	2.395373	5.082104	3.930912	0.744282	1.171642"
"3/02/2011	0.139357	5.089017	19.283192	7.941988	0.434142	2.013575	4.284392	16.029137	0.595704	1.754567	2.120636	null	5.73352	36.179031	2.64324	6.083274	2.375657	4.92973	4.071719	0.744282	1.179663"
"6/02/2011	0.139357	5.063368	19.338055	7.920978	0.434142	1.988086	4.361149	15.68082	0.606496	1.691079	2.086524	null	5.695801	35.891518	2.611547	6.110926	2.395373	4.920767	4.08932	0.744282	1.175653"
"7/02/2011	null	5.078758	19.578064	7.920978	0.439888	1.975342	4.354174	15.506661	0.608651	1.691079	2.132007	null	5.764954	36.10236	2.640491	6.129359	2.395373	5.019361	4.024783	0.751955	1.175653"
"8/02/2011	0.12343	5.171099	19.886648	7.94899	0.437018	1.943482	4.312306	15.674122	0.606496	1.691079	2.160433	1.826999	5.727236	35.776512	2.647027	6.147794	2.375657	5.037287	3.98958	0.751955	1.187692"
"9/02/2011	0.12343	5.23266	20.160948	8.00502	0.437018	1.924365	4.333236	15.506661	0.604335	1.714168	2.154748	null	5.614075	36.131115	2.640491	6.3137	2.385515	4.992472	4.001319	0.744282	1.171642"
"10/02/2011	0.12343	5.20701	19.907223	8.04704	0.434142	1.956226	4.326259	15.319112	0.595704	1.685307	2.149063	null	5.582642	35.613583	2.647027	6.276832	2.355942	4.893878	3.936781	0.728936	1.147565"
"13/02/2011	0.135375	5.191619	20.778122	7.934985	0.442765	2.00083	4.340213	15.546858	0.593543	1.708395	2.063783	1.768064	5.676943	35.929855	2.718922	6.341352	2.355942	4.965583	3.907442	0.740445	1.159604"
"14/02/2011	0.12343	5.058238	20.435246	7.94899	0.442765	2.013575	4.326259	15.40619	0.593543	1.696851	2.058097	1.782797	5.68951	36.217373	2.725457	6.3137	2.355942	5.010398	3.98958	0.740445	1.159604"
"15/02/2011	null	5.012068	20.565544	7.98401	0.442765	2.051806	4.333236	15.506661	0.595704	1.702623	2.126322	null	5.68951	36.658222	2.70585	6.332134	2.355942	5.028325	3.983716	0.744282	1.167624"
"16/02/2011	0.119449	5.027458	20.778122	8.019026	0.448517	2.077295	4.389064	15.426286	0.593543	1.696851	2.120636	null	5.75867	36.888241	2.686242	6.433523	2.484093	5.019361	4.001319	0.744282	1.171642"
"17/02/2011	0.119449	5.027458	20.778122	7.98401	0.451394	2.077295	4.403018	15.687519	0.604335	1.748795	2.120636	null	5.702086	37.396183	2.731993	6.488826	2.503809	5.046251	3.98958	0.728936	1.171642"
"20/02/2011	0.119449	5.017197	20.743834	7.998016	0.439888	2.109155	4.361149	15.84158	0.612972	1.731485	2.10358	1.797531	5.720945	38.057465	2.70585	6.488826	2.474236	5.07314	3.983716	0.728936	1.155593"
"21/02/2011	0.119449	4.945377	20.778122	7.913974	0.434142	2.039063	4.437908	15.714313	0.612972	1.71994	2.063783	1.782797	5.59521	37.654949	2.70585	6.461174	2.424946	5.126919	3.98958	0.728936	1.139544"
"22/02/2011	null	4.904336	20.846695	7.871951	0.431265	2.007203	4.479776	15.553552	0.612972	1.731485	2.086524	null	5.500907	37.319515	2.679707	6.396655	2.375657	5.010398	3.930912	0.736609	1.123487"
"23/02/2011	0.111486	4.924857	21.601017	7.836935	0.434142	1.975342	4.437908	15.39949	0.580596	1.743023	2.063783	1.782797	5.551208	37.482437	2.718922	6.405871	2.296794	4.983509	4.030653	0.736609	1.107438"
"24/02/2011	null	4.960767	21.950748	7.857946	0.442765	1.981714	4.465814	15.031081	0.569804	1.754567	2.086524	1.782797	5.626644	37.022415	2.803888	6.332134	2.346084	5.046251	4.048254	0.759628	1.111456"
"27/02/2011	0.111486	5.024414	21.601017	7.88596	0.442765	2.039063	4.560898	14.803338	0.563327	1.754567	2.075153	null	5.645509	36.35154	2.843104	6.433523	2.306652	5.046251	4.092961	0.759628	1.107438"
"28/02/2011	null	4.959999	21.978178	7.913974	0.442765	2.026319	4.539449	15.131557	0.569296	1.748795	2.097894	1.782797	5.645509	36.121521	2.843104	6.415089	2.296794	5.019361	4.153156	0.748119	1.127505"
"1/03/2011	0.111486	4.933159	21.578482	7.88596	0.434142	2.013575	4.496563	15.037779	0.569296	1.737257	2.10358	null	5.695801	36.811569	2.89539	6.322917	2.247514	4.78632	4.213344	0.763464	1.131516"
"2/03/2011	null	5.002944	21.41061	7.94899	0.434142	2.019946	4.575193	14.917209	0.558262	1.743023	2.120408	null	5.626644	36.639053	2.947677	6.359786	2.277079	4.92973	4.11704	0.774974	1.127505"
"3/03/2011	null	5.002944	21.711382	7.913974	0.434142	2.077295	4.575193	15.265523	0.571505	1.754567	2.138078	null	5.695801	38.354561	2.869247	6.322917	2.286937	5.001435	4.135099	0.774974	1.155593"
"6/03/2011	0.099541	4.922424	21.508537	7.829933	0.428389	2.013575	4.582341	15.110845	0.55385	1.743023	2.096848	1.768064	5.651793	38.373734	2.843104	6.230748	2.247514	5.028325	4.074911	0.767301	1.123487"
"7/03/2011	0.115467	4.927791	21.613459	7.773904	0.422642	1.994458	4.603791	15.001195	0.558262	1.725712	2.102738	1.768064	5.783648	37.674114	2.908462	6.267616	2.296794	4.893878	3.984622	0.763464	1.123487"
"8/03/2011	0.095559	4.884848	21.403618	7.773904	0.425513	2.013575	4.618086	15.103989	0.558262	1.725712	2.073288	null	5.744396	36.706139	2.816959	6.19756	2.306652	4.893878	4.068889	0.767301	1.119477"
"9/03/2011	0.095559	4.890216	21.718372	7.703867	0.425513	1.988086	4.610938	14.953223	0.538405	1.708395	2.043838	null	5.665883	36.131115	2.803888	6.059015	2.247514	4.893878	3.960543	0.751955	1.115467"
"10/03/2011	null	4.815064	21.606462	7.54979	0.425513	1.975342	4.603791	15.07658	0.533993	1.691079	2.043838	null	5.783648	36.025692	2.70585	6.114432	2.237657	4.795282	4.002678	0.759628	1.083368"
"14/03/2011	0.087596	4.654025	20.983938	7.199614	0.419766	1.924365	4.553751	14.39128	0.522959	1.650679	1.943707	1.664927	5.711684	34.358101	2.718922	6.068252	2.089789	4.741504	3.900355	0.759628	1.05127"
"15/03/2011	0.087596	4.777488	20.809071	7.444739	0.41689	1.949854	4.603791	14.41869	0.533993	1.650679	1.937818	1.664927	5.881786	34.885212	2.673171	6.095959	2.109505	4.616019	3.912391	0.751955	1.039231"
"16/03/2011	null	4.75065	20.284473	7.32568	0.402514	1.962598	4.596644	14.178838	0.545026	1.644907	1.943707	1.67966	5.894874	34.118504	2.647027	6.243741	2.0405	4.669798	3.852203	0.736609	1.039231"
"17/03/2011	null	4.772121	20.690163	7.374702	0.391015	2.013575	4.560898	14.398133	0.549438	1.685307	1.979047	1.694394	5.90796	35.124809	2.810424	6.456175	2.060215	4.669798	3.828124	0.736609	1.039231"
"20/03/2011	null	4.874113	20.879019	7.437735	0.402514	1.988086	4.575193	14.171986	0.551647	1.662224	2.008498	null	5.979927	35.470486	2.673171	6.446939	2.070073	4.768393	4.002678	0.728936	1.091389"
"21/03/2011	0.087596	4.874113	20.753115	7.46575	0.393891	1.956226	4.618086	14.487219	0.551647	1.667996	1.990827	null	5.829448	35.54731	2.673171	6.41923	2.060215	4.813209	4.014716	0.717426	1.183681"
"22/03/2011	0.067688	4.863376	20.92798	7.493762	0.391015	1.956226	4.632388	14.452954	0.55385	1.685307	2.020278	1.694394	5.86216	35.595322	2.673171	6.474648	2.060215	4.866988	3.972585	0.728936	1.211761"
"23/03/2011	null	4.874113	20.983938	7.626831	0.405391	2.00083	4.711019	14.452954	0.556059	1.708395	2.037948	null	5.92104	36.536327	2.745065	6.511593	2.099647	4.92973	4.032773	0.728936	1.235839"
"24/03/2011	null	4.933159	20.913992	7.66885	0.409649	2.007203	4.746764	14.747634	0.56268	1.714168	2.067398	null	6.019179	37.218086	2.797352	6.66861	2.12922	4.884914	4.032773	0.728936	1.283986"
"27/03/2011	0.071669	4.922424	20.333437	7.598815	0.409649	2.007203	4.803953	14.8984	0.558262	1.714168	2.049728	null	6.104238	37.237286	2.790817	6.59472	2.109505	4.92973	4.032773	0.736609	1.304054"
"28/03/2011	null	4.938528	20.494312	7.563797	0.406722	2.007203	4.789658	15.117696	0.558262	1.731485	2.055618	null	6.051892	36.987637	2.803888	6.576248	2.119362	4.840098	4.123062	0.736609	1.328123"
"29/03/2011	null	5.067359	20.634203	7.619826	0.406722	2.019946	4.868295	15.549437	0.564884	1.725712	2.073288	null	6.058439	38.341541	2.784281	6.603957	2.158794	4.840098	4.123062	0.744282	1.304054"
"30/03/2011	0.083614	5.11567	20.92798	7.696864	0.412577	1.988086	4.846845	15.268463	0.569296	1.731485	2.114518	1.826999	6.117317	38.235916	2.797352	6.576248	2.148936	4.750466	4.231402	0.736609	1.340162"
"31/03/2011	0.091577	5.072726	20.913992	7.682858	0.418425	1.988086	4.896885	15.617964	0.569296	1.725712	2.126298	null	6.117317	38.600803	2.823496	6.585485	2.148936	4.723577	4.231402	0.732772	1.384299"
"4/04/2011	0.131394	5.104935	20.934973	7.738886	0.427207	2.026319	4.961228	15.535726	0.573714	1.754567	2.090958	null	6.18929	38.62001	2.810424	6.714792	2.168652	4.884914	4.267518	0.759628	1.396338"
"5/04/2011	0.119449	5.137142	20.934973	7.752893	0.42428	2.013575	4.982672	15.501462	0.582538	1.748795	2.085068	1.812266	6.019179	38.927277	2.745065	6.714792	2.198225	4.884914	4.297611	0.759628	1.380289"
"6/04/2011	0.135375	5.169351	21.018909	7.703867	0.421353	2.019946	4.946927	15.556287	0.584747	1.743023	2.079178	null	6.09769	40.050728	2.738529	6.659374	2.208083	4.831135	4.213344	0.744282	1.36424"
"7/04/2011	0.119449	5.147879	20.955959	7.675855	0.42428	2.013575	4.954081	15.74817	0.589159	1.731485	2.090958	1.841733	6.091152	39.849087	2.810424	6.724029	2.168652	4.750466	4.297611	0.736609	1.348191"
"8/04/2011	0.119449	5.174718	20.983938	7.689861	0.418425	2.039063	4.996974	15.761878	0.591362	1.71994	2.102738	null	6.202376	40.406013	2.908462	6.825627	2.158794	4.768393	4.32169	0.748119	1.332142"
"11/04/2011	0.095559	5.099566	21.081861	7.696864	0.421353	2.013575	5.018417	15.576846	0.58695	1.724067	2.079178	null	6.195829	40.703686	2.862711	7.019589	2.089789	4.884914	4.345763	0.751955	1.356211"
"12/04/2011	0.095559	5.083463	21.473566	7.64784	0.418425	2.013575	4.982672	15.617964	0.575917	1.694338	2.061508	1.797531	6.163117	39.464996	2.849639	6.881045	2.089789	4.893878	4.32169	0.736609	1.324113"
"13/04/2011	null	5.104935	20.983938	7.612822	0.421353	2.039063	4.975523	15.439786	0.564884	1.718121	2.073288	null	6.104238	39.378574	2.849639	6.751738	2.168652	4.840098	4.219365	0.736609	1.334523"
"14/04/2011	0.095559	5.067359	20.858034	7.605817	0.427207	2.032691	4.939778	15.713907	0.573714	1.70623	2.085068	null	6.084604	39.080914	2.784281	6.724029	2.12922	4.884914	4.279553	0.736609	1.359088"
"15/04/2011	0.087596	4.997576	20.983938	7.612822	0.415504	2.051806	4.946927	15.569995	0.567093	1.694338	2.073288	null	5.966839	39.65704	2.738529	6.696319	2.099647	4.768393	4.261497	0.736609	1.342714"
"18/04/2011	null	4.98684	21.438589	7.626831	0.418425	2.058179	4.911188	15.617964	0.571505	1.694338	2.102738	null	6.006098	39.484203	2.777745	6.66861	2.089789	4.714614	4.273538	0.736609	1.346806"
"19/04/2011	0.079633	4.917056	20.648197	7.514789	0.421353	2.045434	4.818255	15.556287	0.569296	1.682447	2.055618	1.812266	5.973385	39.176933	2.712385	6.530066	2.079931	4.660835	4.279553	0.732772	1.314058"
"20/04/2011	0.079633	4.976103	21.403618	7.628866	0.421353	2.051806	4.861148	15.892084	0.580329	1.694338	2.090958	null	6.032265	40.156353	2.797352	6.585485	2.12922	4.571204	4.273538	0.728936	1.326332"
"21/04/2011	null	5.078095	20.976944	7.635996	0.415504	2.102783	4.882591	16.063408	0.593571	1.676502	2.143968	null	6.071526	40.96294	2.843104	6.797919	2.12922	4.705651	4.297611	0.782647	1.346806"
"27/04/2011	null	5.040519	20.73213	7.593217	0.421353	2.083667	4.853992	15.898938	0.589159	1.65867	2.114518	null	6.012639	40.3484	2.797352	6.640902	2.109505	4.696688	4.225386	0.821012	1.350897"
"28/04/2011	null	5.035151	20.844046	7.557568	0.42428	2.058179	4.825402	16.262148	0.591362	1.622996	2.120408	1.841733	6.09769	40.3484	2.731993	6.696319	2.099647	4.777356	4.285574	0.821012	1.326332"
"29/04/2011	null	5.013679	21.060877	7.464881	0.421353	2.039063	4.818255	16.11138	0.582538	1.593275	2.102738	1.856467	5.979927	39.801079	2.660099	6.511593	2.079931	4.777356	4.327705	0.782647	1.375462"
